quality	second_url	first_url	dataset
BAD	https://vesti-sochi.tv/obshhestvo/65627-rossijskie-fekhtovalshchiki-planiruyut-perenesti-sbory-v-sochi-na-konets-iyulya-video	https://tass.ru/sport/8575761	0529
OK	https://tass.ru/obschestvo/8574017	https://www.newsvl.ru/vlad/2020/05/27/190409/	0529
OK	https://from-ua.com/news/550320-ukrzaliznicya-vozobnovila-rabotu-zheleznodorozhnih-biletnih-kass-no-est-odno-uslovie.html	https://interfax.com.ua/news/economic/664952.html	0529
OK	http://istoki.tv/news/proishestvia/iz-za-vyletevshikh-na-vstrechku-voditeley-v-orlovskoy-oblasti-pogibli-13-chelovek/	https://chr.mk.ru/incident/2020/05/27/35-orlovcev-pogibli-v-dtp-s-nachala-goda.html	0529
OK	https://grozny.tv/news.php?id=37917	https://www.vedomosti.ru/politics/news/2020/05/27/831243-putin-poprosil-sobyanina	0529
OK	https://telegraf.com.ua/biznes/ekonomika/5483532-na-mirovom-ryinke-rezko-obvalilis-tsenyi-na-neft.html	https://rns.online/energy/TSena-na-neft-Brent-opustilas-nizhe-36-za-barrel-2020-05-27/	0529
OK	https://sova.info/news/samarskuyu-molodezh-zovut-borotsya-s-korruptsiey/	https://www.vkonline.ru/news/archive/256210/samarskuyu-molodezh-priglashayut-k-uchastiyu-v-konkurse-vmeste-protiv-korrupcii	0529
OK	https://ria-m.tv/news/194535/provedshiy_37_let_v_tyurme_amerikanets_stal_uchastnikom_talant_shou.html	https://inforesist.org/amerikanecz-otsidevshij-37-let-po-lozhnomu-obvineniyu-stal-uchastnikom-talant-shou/	0529
OK	https://tjournal.ru/news/172963-gosduma-razreshila-s-oktyabrya-blokirovat-mobilnye-prilozheniya-s-piratskim-kontentom	https://tass.ru/obschestvo/8577423	0529
OK	https://tvzvezda.ru/news/vstrane_i_mire/content/20205271633-5TtDX.html	https://politexpert.net/198300-tranzit-gaza-cherez-uchastok-truby-yamal-evropa-v-polshe-vozobnovlen	0529
OK	https://nikcenter.org/newsItem/58620	https://real-vin.com/germanija-otkazala-ukraine-v-jekstradicii-onishhenko	0529
OK	https://korrespondent.net/ukraine/4233559-venedyktova-pryzvala-sap-pokazat-pryhovory-korruptsyoneram	https://lb.ua/pravo/2020/05/27/458471_venediktova_otvetila_otkritoe.html	0529
BAD	https://www.efcate.com/2020/05/27/v-sochi-7-novyh-sluchaev-covid-19/	https://www.dg-yug.ru/news/110819.html	0529
OK	https://tjournal.ru/science/173118-pervyy-pilotiruemyy-zapusk-spacex-otmenili-iz-za-pogody	https://inforeactor.ru/304805-polet-crew-dragon-k-mks-otlozhen-iz-za-pogody	0529
OK	https://strana.ua/news/269726-v-ukraine-proveli-1-355-ifa-testov-na-antitela-k-koronavirusu.html	https://apostrophe.ua/news/society/2020-05-27/v-ukraine-startovalo-ifatestirovanie-na-koronavirus-kto-dolzhen-ego-projti/198503	0529
OK	https://rg.ru/2020/05/27/glava-minekonomrazvitiia-predlozhil-legalizovat-udalennyj-rezhim-raboty.html	https://tass.ru/ekonomika/8577927	0529
OK	https://gordonua.com/news/localnews/ranenyy-v-kieve-grazhdanin-chernogorii-yavlyaetsya-liderom-kriminalnoy-gruppirovki-kavach-smi-1501677.html	https://korrespondent.net/world/worldabus/4233610-smy-uznaly-na-koho-pokushalys-kyllery-v-kyeve	0529
OK	http://allsport-news.net/366766_nhl__igor_esmantovich_tsska_ne_vedet_peregovoryi_s_sorokinyim_i_kaprizovyim__daje_blizko_net_nichego_takogo.html	https://russian.rt.com/sport/news/750030-cska-oproverzhenie-kontrakty-kaprizov-sorokin	0529
OK	https://korrespondent.net/showbiz/music/4233485-pevytsa-krystyna-ahylera-snialas-v-khalate-na-holoe-telo	https://lenta.ru/news/2020/05/27/aguilera/	0529
OK	https://www.vkpress.ru/life/na-kubani-bolshe-3-5-tysyach-chelovek-zarazheny-koronavirusom-/?id=130718	https://www.dg-yug.ru/news/110819.html	0529
BAD	http://dndz.tv/article-31577.html	https://serp.mk.ru/social/2020/05/27/tysyachi-cvetov-poyavilis-na-gorodskikh-klumbakh-v-serpukhove.html	0529
OK	https://vnnews.ru/social/84843-nerabochij-aprel-sotni-tysyach-rossiyan-vstupili-v-armiyu-bezrabotnykh.html	https://www.vesti.ru/doc.html?id=3268591	0529
OK	https://topdialog.ru/2020/05/27/peskov-den-provedeniya-parada-pobedy-mogut-sdelat-vyhodnym-dnyom/	https://gorvesti.ru/society/den-provedeniya-parada-pobedy-24-iyunya-mogut-obyavit-vykhodnym-87661.html?utm_source=sidenews	0529
OK	http://dynamomania.com/news/531297-andrej-pavelko-v-sluchae-vyyavleniya-koronavirusa-u-igroka-tur-ne-budet-ostanovlen-a-komandy-ne-ujdut-na-karantin	https://isport.ua/football/ukraine/1849461-upl-ne-ostanovyat-v-sluchae-zarazheniya-igroka-koronavirusom	0529
OK	https://www.kommersant.ru/doc/4357668	https://rueconomics.ru/444228-putinu-predstavyat-plan-vosstanovleniya-rossiiskoi-ekonomiki-1-iyunya	0529
OK	https://www.trn-news.ru/news/100056	https://www.kommersant.ru/doc/4357546	0529
OK	http://dynamomania.com/news/531326-supryaga-i-buleca-mogut-ostatsya-v-sk-dnepr-1-v-arende-na-sezon-202021	https://euro.com.ua/football/2020/05/27/supryaga-i-buletsa-mogut-ostatsya-v-dnepre-1/	0529
OK	https://www.sportsdaily.ru/news/pravlenie-sbr-pomenyalo-trex	https://news.sportbox.ru/Vidy_sporta/Biatlon/spbnews_NI1193955_Polkhovskij_ne_budet_rekomendovan_na_post_glavnogo_trenera_sbornoj_Rossii	0529
OK	http://www.rewizor.ru/literature/news/rossiyskie-biblioteki-vskore-otkroutsya-s-sobludeniem-novyh-mer-bezopasnosti/	https://vestikavkaza.ru/news/minkultury-rf-biblioteki-vskore-otkroutsa-dla-polzovatelej-no-uze-s-novymi-merami-bezopasnosti.html	0529
OK	https://www.mk.ru/science/2020/05/28/tramp-poobeshhal-vernutsya-na-mys-kanaveral-na-zapusk-crew-dragon.html	https://moika78.ru/news/2020-05-28/421827-tramp-primet-uchastie-v-zapuske-korablya-crew-dragon-v-subbotu/	0529
OK	https://news.ru/health/biolog-rasskazala-chto-nuzhno-proverit-posle-perenesyonnogo-covid-19/	https://www.pnp.ru/social/ekspert-nazval-prichinu-neobkhodimoy-proverki-organov-posle-covid-19.html	0529
OK	https://mos.news/news/novosti_mira/sobyanin_moskva_napravit_vrachey_v_chetyre_regiona_rf_dlya_pomoshchi_v_borbe_s_koronavirusom/	https://www.vedomosti.ru/politics/news/2020/05/27/831243-putin-poprosil-sobyanina	0529
OK	https://roskomsvoboda.org/59104/	https://www.infox.ru/news/251/236383-doktor-masnikov-s-toporom-na-obidcikov-ne-pojdu-esli-ne-dovedut	0529
OK	https://www.sports.ru/football/1085789665.html	https://russian.rt.com/russia/news/750164-kadyrov-soobscheniya-zdorove	0529
OK	https://vchaspik.ua/ukraina/478148-stalo-izvestno-kogda-ukraina-vozobnovit-mezhdunarodnoe-aviasoobshchenie	http://kontrakty.ua/article/156646	0529
OK	https://tass.ru/ural-news/8574453	https://ekb-on-air.ru/69918	0529
OK	https://www.rosbalt.ru/business/2020/05/28/1845818.html	https://www.vedomosti.ru/business/news/2020/05/28/831319-boeing-vozobnovil-proizvodstvo	0529
OK	https://fedpress.ru/news/77/society/2505840	https://www.the-village.ru/village/city/news-city/381847-progulki-po-grafiku	0529
OK	https://news-r.ru/news/dagestan/479856/	https://www.mk.ru/social/2020/05/27/vasilev-soobshhil-chto-v-dagestane-proizoshyol-perelom-s-zabolevaemostyu-koronavirusom.html	0529
OK	https://moe-online.ru/news/first-person/1065392	http://obozvrn.ru/archives/108613	0529
OK	https://polit.info/496825-plan-vosstanovleniya-ekonomiki-rossii-predstavyat-putinu-na-odobrenie-do-1-iyunya	https://www.if24.ru/zamestitel-mishustina-skazal-kak-pobedit-krizis/	0529
OK	https://nikvesti.com/news/politics/189278	https://for-ua.com/article/1199528	0529
BAD	https://tass.ru/ekonomika/8574207	https://tver.glavny.tv/news/469751	0529
OK	https://itc.ua/blogs/vladelczy-smartfonov-oneplus-8-teper-mogut-igrat-v-fortnite-pri-90-k-s/	https://anonsens.ru/37849_smartfony_oneplus_8_i_8_pro_teper_imeyut_specialnuyu_versiyu_fortnite_nuramura1979	0529
OK	https://navigato.ru/novosti/publication/vladimir-putin-nazval-datu-provedeniia-parada-pobedi	http://kontrakty.ua/article/156630	0529
OK	https://volg.mk.ru/social/2020/05/27/novaya-laboratoriya-nachala-testirovanie-na-covid19-v-volgograde.html	https://gorvesti.ru/medical/v-volgogradskom-regione-esche-odna-laboratoriya-pristupila-k-testirovaniyu-na-covid-19-87620.html?utm_source=sidenews	0529
OK	https://pobeda26.ru/novosti/obshhestvo/na-stavropole-v-chetyire-raza-uvelicheno-finansirovanie-soczkontraktov	https://stapravda.ru/20200527/na_stavropole_sredstva_na_zaklyuchenie_sotsialnyh_kontraktov_uve_148572.html	0529
OK	https://footballhd.ru/allnews/anglianews/301298-luis-mozhet-rasproschatsya-s-arsenalom.html	https://bombardir.ru/news/604679-Sky-Sports-Luis-mozhet-pokinut-Arsenal-letom%20	0529
OK	https://culturavrn.ru/russia/30579	http://obozvrn.ru/archives/108425	0529
OK	https://sport.tut.by/news/hockey/686190.html	http://allsport-news.net/366713_nhl__pley_off_proydet_v_dvuh_gorodah__mesta_provedeniya_esche_ne_vyibranyi.html	0529
OK	http://www.c-inform.info/news/id/86144	https://kianews24.ru/news/rnkb-predlagaet-yurlicam-distancionn/	0529
OK	https://www.iphones.ru/iNotes/poyavilsya-grafik-progulok-v-moskve-s-1-iyunya-05-27-2020	https://tsargrad.tv/news/v-set-slili-priblizitelnyj-grafik-dlja-progulok-moskvichej_256458	0529
OK	https://interfax.com.ua/news/economic/665152.html	https://www.kommersant.ru/doc/4357913	0529
OK	https://www.rbc.ru/society/27/05/2020/5eceb92e9a7947efbffd103c	https://rns.online/consumer-market/V-Moskve-vidali-pervie-razresheniya-na-onlain-prodazhu-lekarstv-2020-05-27/	0529
OK	http://www.yugopolis.ru/news/my-budem-rady-kazhdomu-gostyu-zsk-nalozhilo-moratorij-na-vzimanie-kurortnogo-sbora-do-konca-goda-127101	https://www.if24.ru/v-sochi-i-anape-do-kontsa-goda-otmenyat-turisticheskij-nalog/	0529
OK	https://yk.kz/news/show/56552	https://www.zakon.kz/5024516-peresmotret-ugolovnuyu-otvetstvennost.html	0529
OK	https://gorvesti.ru/society/andrey-bocharov-proinspektiruet-khod-modernizatsii-ptitsefabriki-volzhskaya-87613.html?utm_source=sidenews	https://xn--b1ats.xn--80asehdb/feed/ekonomika/andrey-bocharov-otsenit-modernizatsiyu-krupneyshey-ptitsefabriki-volzhskaya-6538200047.html	0529
OK	https://riafan.ru/1279967-poyavilos-video-perekhvata-samoleta-vms-ssha-rossiiskimi-su-35	https://ura.news/news/1052433684	0529
OK	https://donday.ru/bolshinstvo-sredi-vyjavlennyh-za-sutki-zabolevshih-v-rostovskoj-oblasti-jeto-ljudi-ot-46-let.html	https://rostov.mk.ru/social/2020/05/27/v-rostovskoy-oblasti-lyudi-do-65-let-yavlyayutsya-bolshinstvom-sredi-novykh-zarazivshikhsya-koronavirusom.html	0529
OK	https://anonsens.ru/37853_novyj_moto_g_fast_ot_motorola_zasvetilsya_na_foto_v_seti_nuramura1979	https://3dnews.ru/1011936	0529
OK	https://stavropolye.tv/news/134379	https://iz.ru/1016422/2020-05-27/zamnachalnika-politcii-nevinnomysska-poluchil-realnyi-srok-za-vziatki	0529
BAD	https://ria56.ru/posts/orenburzhcy-prinimayut-uchastie-v-prajmeriz.htm	http://obozvrn.ru/archives/108530	0529
OK	https://tass.ru/obschestvo/8576351	https://www.m24.ru/news/obshchestvo/27052020/119385	0529
OK	https://russian.rt.com/sport/news/750185-sbr-trenery-sbornaya-utverzhdenie	https://nevasport.ru/144594-novosti-dnya-na-nevasport-utverzhden-trenerskij-shtab-sbornoj-rossii-po-biatlonu/	0529
OK	https://rtvi.com/news/twitter-nachal-pomechat-tvity-trampa-kak-somnitelnye/	https://www.nur.kz/1857605-twitter-vpervye-otmetil-tvit-trampa-znakom-o-fejkovom-soobsenii.html	0529
OK	https://strana.ua/finance/269679-kabmin-pokazal-prohrammu-stimulirovanija-ekonomiki-ukrainy.html	https://fakty.com.ua/ru/ukraine/20200527-kabmin-predstavyv-programu-podolannya-naslidkiv-covid-19/	0529
OK	https://politexpert.net/198241-poslednii-zvonok-v-podmoskove-vpervye-proshel-onlain	https://rueconomics.ru/444131-shkolniki-podmoskovya-posetili-onlain-vypusknoi	0529
OK	https://news.mail.ru/society/41945400/	http://politsovet.ru/66582-shiigumena-sergiya-prizvavshego-k-sverzheniyu-vlasti-zapretili-v-svyaschennosluzhenii.html	0529
OK	https://russian.rt.com/russia/news/750090-deti-leto-sovfed	https://www.pnp.ru/social/karelova-v-usloviyakh-pandemii-detskaya-ozdorovitelnaya-kampaniya-trebuet-bolee-tshhatelnoy-podgotovki.html	0529
OK	http://4pda.ru/2020/05/27/371739/	https://actualnews.org/exclusive/347820-novaja-igra-minecraft-dungeons-stala-nastojaschej-problemoj-dlja-gejmerov-reshivshih-udalit-ee.html	0529
OK	http://www.vremyan.ru/news/transportnym_predpriyatiyam_nizhnego_novgoroda_budet_kompensirovana_chast_zatrat_iz-za_pandemii_koronavirusa.html	https://www.niann.ru/?id=552638	0529
OK	https://slovodel.com/561628-siriiskaya-sana-soobshchila-chto-na-kolonnu-voennyh-ssha-v-deir-ez-zore-napali-neizvestnye	https://politexpert.net/198237-neizvestnye-napali-na-amerikanskuyu-kolonnu-v-sirii	0529
OK	https://nord-news.ru/news/2020/05/27/?newsid=121919	https://inkazan.ru/news/economy/27-05-2020/vtb-predostavit-50-skidku-na-godovoe-obsluzhivanie-v-mobilnoy-buhgalterii-tsifra	0529
OK	https://rueconomics.ru/444196-desyatyi-sezon-amerikanskoi-istorii-uzhasov-perenesli-na-2021-god	https://newinform.com/227438-novyi-sezon-amerikanskoi-istorii-uzhasov-perenosyat-na-2021-god?utm_source=yxnews&utm_medium=mobile	0529
OK	https://tass.ru/obschestvo/8583373	https://meduza.io/news/2020/05/28/v-ssha-ot-koronavirusa-umerli-100-tysyach-chelovek	0529
OK	http://kontrakty.ua/article/156651	https://from-ua.com/news/550353-glava-radi-priznal-chto-zakon-o-yazikah-uschemlyaet-prava-ukraincev.html	0529
OK	https://tass.ru/proisshestviya/8575891	https://theins.ru/news/221951	0529
OK	https://riafan.ru/1280170-rezhisser-abramenko-poobeshal-premeru-sputnika-v-kinoteatrakh-posle-pandemii	http://www.rewizor.ru/cinema/news/rossiyskiy-film-sputnik-stal-naibolee-populyarnoy-premeroy-na-karantine/	0529
OK	https://riafan.ru/1280029-markov-popravka-o-zaprete-dvoinogo-grazhdanstva-uskorit-nacionalizaciyu-elit	https://slovodel.com/561732-markov-zapret-na-dvoinoe-grazhdanstvo-lishit-ssha-vozmozhnosti-menyat-vnutrennyuyu-politiku-rf	0529
OK	https://tvrain.ru/news/glavred_krasnojarskogo_telekanala_tvk-509523/	https://graniru.org/Society/Media/m.279049.html	0529
OK	https://nikvesti.com/news/business/189317	https://www.epravda.com.ua/rus/news/2020/05/27/661022/	0529
OK	https://vestikavkaza.ru/news/kadyrov-a-absolutno-zdorovyj-celovek.html	https://russian.rt.com/russia/news/750164-kadyrov-soobscheniya-zdorove	0529
OK	https://www.livekuban.ru/news/obshchestvo/v-adygee-ustanovyat-spetsialnyy-rezhim-dlya-samozanyatykh/	https://tass.ru/ekonomika/8578031	0529
OK	https://www.golos-ameriki.ru/a/number-of-patients-with-coronavirus-infection-in-russia-decreased-for-the-second-day-in-a-row/5437496.html	https://www.newsru.com/russia/27may2020/rus_27may.html?utm_source=rss	0529
OK	https://inforeactor.ru/304659-kompaniya-mercedes-prezentovala-obnovlennye-kupe-i-kabriolet-e-class	https://autorating.ru/news/2020-05-27-mercedes-pokazal-obnovlyennye-dvukhdverki-eklassa/	0529
OK	https://www.pnp.ru/social/okazavshiesya-pod-sankciyami-rossiyane-smogut-perevodit-sudebnye-spory-na-rodinu.html	https://tass.ru/ekonomika/8577373?utm_source=vk.com&utm_medium=social&utm_campaign=smm_social_share	0529
OK	https://fakty.com.ua/ru/ukraine/20200527-ukrzaliznytsya-vidkryla-kasy-na-vokzalah/	https://interfax.com.ua/news/economic/664952.html	0529
OK	https://www.rosbalt.ru/moscow/2020/05/27/1845801.html	http://gazeta-chertanovo-juzhnoe.ru/2020/05/27/65031/	0529
OK	http://mirmol.ru/obshhestvo/rossijan-mogut-snova-objazat-platit-peni-za-dolgi-po-kommunalnym-uslugam/	https://www.yarnews.net/news/show/russia-and-world/51593/v_rossii_planiruyut_vernut_peni_v_sfere_zhkh.htm	0529
OK	https://telegraf.com.ua/ukraina/obshhestvo/5484339-v-ukraine-uvelichilsya-potok-passazhirov-cherez-granitsu-do-20-tyis-chelovek-v-sutki.html	https://korrespondent.net/ukraine/4233769-na-ukraynskoi-hranytse-vyros-passazhyropotok?utm_referrer=https%3A%2F%2Fzen.yandex.com	0529
OK	https://fedpress.ru/news/27/society/2505132	https://iz.ru/1016148/2020-05-27/greenpeace-prizval-prekratit-geologorazvedku-pod-khabarovskom	0529
OK	https://moscow-baku.ru/news/society/zhitelyam_moskvy_razreshili_s_1_iyunya_vykhodit_na_progulki_v_park/	https://www.pnp.ru/social/moskvichi-s-1-iyunya-smogut-gulyat-i-zanimatsya-sportom-na-ulice.html?utm_source=pnpru&utm_medium=block&utm_content=164821&utm_campaign=also_block	0529
OK	https://tass.ru/obschestvo/8581595?utm_source=vk.com&utm_medium=social&utm_campaign=smm_social_share	https://fedpress.ru/news/77/policy/2505952	0529
BAD	https://novokuznetsk.ru/2020/05/27/eto-zhest-v-novokuznetske-muzhchina-lovil-avtomobili-shtanami/	https://sibdepo.ru/news/v-novokuznetske-pod-zakaz-delayut-maski-s-logotipom-eto-klounada.html	0529
OK	https://primpress.ru/article/54945	https://vladnews.ru/2020-05-27/172560/bolnice_primorya	0529
OK	https://www.pravda.ru/news/world/1501641-znakom_fejka/?utm_referrer=main_last_news_list	https://www.nur.kz/1857605-twitter-vpervye-otmetil-tvit-trampa-znakom-o-fejkovom-soobsenii.html	0529
OK	https://ria.ru/20200527/1572068884.html	https://inforeactor.ru/region/msk/304787-s-1-iyunya-v-moskve-otkroyutsya-parki-i-razreshat-bytovye-uslugi	0529
OK	https://vz.ua/publication/62585-finansirovanie-obschego-srednego-obrazovaniya-lakmusovaya-bumazhka-bezvlastiya	https://zn.ua/EDUCATION/finansirovanie-obschego-srednego-obrazovaniya-kak-lakmusovaya-bumazhka-bezvlastiya-355565_.html	0529
BAD	https://www.tvtomsk.ru/news/59376-sinoptiki-sprognozirovali-vozmozhnoe-povtorenie-uragana-v-tomske.html	https://tass.ru/v-strane/8577903	0529
OK	https://russian.rt.com/russia/news/750018-moskvichi-proiti-test	https://www.1tv.ru/news/2020-05-27/386592-s_27_maya_vse_moskvichi_mogut_besplatno_proyti_test_na_antitela_k_koronavirusu	0529
BAD	https://saratov24.tv/news/v-saratove-sukho-i-teplo/	https://krivoe-zerkalo.ru/content/v-volgograd-vozvrashchaetsya-teplaya-pogoda.html	0529
OK	https://racurs.ua/n138858-pticam-bezviz-ne-nujen-uchenye-otsledili-rekordnyy-perelet-kukushki-iz-afriki-v-mongoliu-foto.html	https://glavnoe.ua/news/n357027829-kukushka-rekordsmen-porazila-uchenyh-ptica-obletela-16-stran	0529
OK	https://fedpress.ru/news/78/policy/2505536	https://realnoevremya.ru/news/175943-eks-glavu-chuvashii-kotoryy-podal-v-sud-na-putina-gospitalizirovali-s-dvustoronney-pnevmoniey	0529
OK	https://ura.news/news/1052433799	https://bimru.ru/news/129444	0529
OK	https://ria.ru/20200527/1572040983.html	https://slovodel.com/561647-verhovnyi-sud-chastichno-otklonil-isk-eks-glavy-chuvashii-o-dopolnitelnyh-socgarantiyah	0529
OK	https://ura.news/news/1052433666	https://severpost.ru/read/96205/	0529
OK	https://www.facenews.ua/news/2020/481323/	https://naviny.by/new/20200527/1590586852-sovet-es-odobril-soglasheniya-s-belarusyu-ob-uproshchenii-vizovogo-rezhima-i	0529
OK	https://www.business-gazeta.ru/news/469928	https://tatcenter.ru/news/predpriyatie-v-rt-zadolzhalo-rabotnikam-bolee-2-mln-rublej/	0529
BAD	https://ria.ru/20200527/1572067699.html	https://tsargrad.tv/news/chubajs-provalil-delo-i-teper-ishhet-dengi-na-novuju-rossiju_256506	0529
OK	https://bimru.ru/news/129407	https://privet-rostov.ru/rus/54205-pelageja-oficialno-objavila-o-razvode-s-teleginym.html	0529
OK	https://izvestiy-kamen.ru/2020/05/27/69-21-kolichestvo-zabolevshix-koronavirusom-v-altajskom-krae-bolshe-kolichestva-vyzdorovevshix-27-maya/	https://biwork.ru/news/kolicestvo-bolnyh-koronavirusom-v-altajskom-krae-prevysilo-poltory-tysaci	0529
OK	https://www.intermedia.ru/news/347708	https://tjournal.ru/news/172927-minkult-raskryl-podrobnosti-otkrytiya-kinoteatrov-i-teatrov-ogranicheniya-po-rassadke-zriteley-i-izmerenie-temperatury	0529
OK	https://news.ru/health/uchyonyj-poyasnila-pochemu-zarazitsya-koronavirusom-luchshe-kak-mozhno-pozzhe/	https://politexpert.net/198277-biolog-obyasnila-pochemu-ne-stoit-toropitsya-perebolet-koronavirusom	0529
OK	http://sport.business-gazeta.ru/news/255415?utm_source=bogazeta-sport-block	https://sputnik-georgia.ru/sport/20200527/248588286/U-odnoklubnika-gruzinskikh-futbolistov-obnaruzhili-koronavirus.html	0529
OK	https://privet-rostov.ru/gorod/54213-rekomendacii-po-vozobnovleniju-raboty-sportivnyh-zalov-v-rostovskoj-oblasti-obnarodoval-rospotrebnadzor.html	https://stavropolye.tv/news/134372	0529
OK	https://www.rbc.ru/business/27/05/2020/5ece56ac9a7947bd2358d91e	https://www.kommersant.ru/doc/4357690	0529
OK	https://www.rbc.ru/rbcfreenews/5ece369a9a7947a8795c0609	https://inforeactor.ru/304729-dokumentalnoe-kino-prodyusera-iz-rossii-poluchilo-2-nominacii-na-emmi	0529
OK	https://www.rbc.ru/rbcfreenews/5ece26259a79479daee4b482?utm_source=tw_rbc	https://eadaily.com/ru/news/2020/05/27/rospotrebnadzor-obeshchaet-skoro-razreshit-moskvicham-progulki	0529
OK	https://ura.news/news/1052433800?utm_referrer=https%3A%2F%2Fzen.yandex.com	https://www.oreanda.ru/v_mire/angela-merkel-prizvala-priderjivatsya-sanktsionnoy-politiki-v-otnoshenii-rossii/article1319472/	0529
OK	https://vestirama.ru/novosti/20200527-12.26.03.html	https://ria56.ru/posts/ugolovnoe-delo-byvshego-prezidenta-advokatskoj-palaty-orenburzhya-napravili-v-sud.htm	0529
OK	https://www.mvestnik.ru/newslent/putin-opyt-raboty-v-udalennom-rezhime-budet-udoben-i-vostrebovan-i-posle-pandemii/	https://bankir.ru/novosti/20200527/putin-opyt-raboty-v-udalennom-rezime-budet-udoben-i-vostrebovan-i-posle-pandemii-10177770/	0529
OK	https://slovodel.com/561629-artemeva-soobshchila-o-padenii-cen-na-otdyh-v-krymu	https://rns.online/consumer-market/Turoperatori-otsenili-vozmozhnost-snizheniya-tsen-na-putevki-v-Krim-2020-05-27/	0529
OK	https://www.ostro.org/donetsk/society/news/591006/	https://korrespondent.net/business/companies/4233804-ukrzalyznytsia-razreshyla-pokupat-bylety-za-90-dnei-do-otpravlenyia	0529
OK	https://www.interfax.ru/russia/710615	https://tass.ru/proisshestviya/8582065	0529
OK	https://ast.mk.ru/social/2020/05/27/v-astrakhani-molodaya-mama-zhestoko-izbila-grudnogo-rebenka.html	https://news-r.ru/news/events/479816/	0529
OK	http://dvinatoday.ru/news/v-arkhangelskoy-oblasti-prinyali-zakon-dlya-borby-s-nalivaykami/	https://politros.com/167436-arhangelskaya-oblast-uzhestochila-trebovaniya-k-nalivaikam-v-mnogokvartirnyh-domah	0529
OK	https://wylsa.com/detali-v-melochah-bmw-obnovila-5-series/	https://advis.ru/php/view_news.php?id=682077F4-597D-CA46-9574-C0D14114EEE5	0529
OK	https://atn.ua/sport/golevoy-dubl-bystree-chem-za-4-minuty	https://www.obozrevatel.com/sport/football/dinamo-uverenno-razobralos-s-olimpikom-zabiv-dva-gola-za-dve-minutyi.htm	0529
OK	https://lenta.ru/news/2020/05/27/woz_stat/	https://www.ridus.ru/news/328251	0529
OK	https://www.intermedia.ru/news/347684	https://www.rosbalt.ru/world/2020/05/27/1845775.html	0529
OK	https://www.vzsar.ru/news/2020/05/27/boris-titov-zayavil-o-snijenii-davleniya-na-biznes-v-saratovskoy-oblasti.html	https://eadaily.com/ru/news/2020/05/27/titov-dolozhil-putinu-v-kakih-regionah-siloviki-bolshe-vsego-davyat-biznes	0529
OK	https://newvz.ru/info/185527.html	https://lenta.ru/news/2020/05/27/zolotoefsb	0529
OK	https://www.obozrevatel.com/crime/pushilina-vzlomali-on-priznalsya-v-obstrelah-mirnyih-zhitelej-donbassa.htm	https://real-vin.com/pshilin-prines-izvinenija-za-obstrel-zhilyh-kvartalov-boevikami-dnr	0529
OK	https://incrussia.ru/news/ilon-mask-razvolnovalsya/	https://news.ru/cosmos/mask-rasskazal-o-svoih-chuvstvah-pered-startom-korablya-crew-dragon/	0529
OK	https://apostrophe.ua/news/society/accidents/2020-05-27/na-rossiyu-obrushilsya-moschnyiy-grad-razmerom-s-kurinoe-yaytso-foto-i-video-/198447	https://ria-m.tv/news/194490/na_rossiyu_obrushilsya_moschnyiy_grad_razmerom_s_kurinoe_yaytso_foto_i_video.html	0529
OK	https://www.t24.su/62-za-sutki-v-irkutskoj-oblasti-koronavirus-nashli-u-1438-chelovek/	https://irkutskmedia.ru/news/950445/	0529
OK	https://argumentiru.com/2020/05/sm-512896	https://www.nur.kz/1857605-twitter-vpervye-otmetil-tvit-trampa-znakom-o-fejkovom-soobsenii.html	0529
OK	https://www.vesti.ru/doc.html?id=3268561	https://mos.news/news/zdorove/za_sutki_v_moskve_skonchalis_73_patsienta_s_koronavirusom/	0529
OK	https://zn.ua/POLITICS/v-ukrzaliznici-otkryli-esche-devyat-marshrutov-dalnego-sledovaniya-355574_.html	https://korrespondent.net/business/companies/4233804-ukrzalyznytsia-razreshyla-pokupat-bylety-za-90-dnei-do-otpravlenyia	0529
OK	http://politsovet.ru/66596-v-moskve-s-iyunya-otkroyut-vse-magaziny.html	https://vc.ru/offline/130123-mer-moskvy-sergey-sobyanin-predlozhil-otkryt-magaziny-himchistki-i-remontnye-masterskie-s-1-iyunya	0529
OK	https://russian.rt.com/russia/news/749980-veter-kuzbass-krysha?utm_source=rss&utm_medium=rss&utm_campaign=RSS	https://apostrophe.ua/news/world/ex-ussr/2020-05-27/v-rossii-moschnyiy-uragan-unichtojil-tseloe-selo-jutkie-podrobnosti-i-video/198456	0529
OK	http://pozitciya.com.ua/80129-pravitelstvo-predstavilo-strategiyu-ekonomicheskogo-vosstanovleniya-ukrainy.html	https://fakty.com.ua/ru/ukraine/20200527-kabmin-predstavyv-programu-podolannya-naslidkiv-covid-19/	0529
OK	https://www.business-gazeta.ru/news/470019	https://rns.online/consumer-market/V-Moskve-vidali-pervie-razresheniya-na-onlain-prodazhu-lekarstv-2020-05-27/	0529
OK	https://tatcenter.ru/news/fitnes-kluby-i-bassejny-poluchili-rekomendaczii-rospotrebnadzora/	https://stavropolye.tv/news/134372	0529
OK	http://36on.ru/news/people/90646-voronezhskim-biznesmenam-rekomendovali-delat-testy-na-covid-19-svoim-sotrudnikam	https://moe-online.ru/news/city/1065348	0529
OK	https://www.mos.ru/news/item/74671073/	https://tass.ru/obschestvo/8572859	0529
