quality	first_url	second_url	dataset
OK	http://dorinfo.ru/star_detail.php?ELEMENT_ID=83094	https://www.yuga.ru/news/450869-v-krasnodare-na-gidrostroe-nachali-stroit-novuyu-dorogu/	0529
OK	https://realty.ria.ru/20200529/1572176661.html	https://www.mskagency.ru/materials/3008237	0529
OK	https://burunen.ru/site/news?id=33328	https://ugra-news.ru/article/statistiku_letalnykh_iskhodov_v_regionakh_rossii_peresmotryat/	0529
OK	https://fakty.com.ua/ru/ukraine/20200529-plan-roboty-uryadu-na-strategichnu-sesiyu-kabminu-pryjshov-zelenskyj/	https://www.5.ua/ru/polytyka/kabmyn-provodyt-stratehycheskuiu-sessyiu-ozhydaetsia-uchastye-prezydenta-smy-216144.html	0529
OK	https://snob.ru/entry/193431/?utm_source=tw&utm_medium=social&utm_campaign=snob&utm_content=40273558	http://mirmol.ru/novosti/respublikanskoj-klinicheskoj-bolnice-dagestana-vydali-20-tysjach-sovremennyh-test-sistem/	0529
OK	https://realty.ria.ru/20200529/1572154966.html	https://www.mskagency.ru/materials/3008063	0529
OK	https://tass.ru/proisshestviya/8595865	https://inforeactor.ru/305034-sk-vozbudil-novye-ugolovnye-dela-v-otnoshenii-sozdatelya-pablika-ombudsmen-policii	0529
OK	https://ria-m.tv/news/194863/na_kievschine_zaderjali_voorujennuyu_bandu_smotryaschego_lukyanovskogo_sizo_(foto).html	https://for-ua.com/article/1199720	0529
OK	https://nation-news.ru/526529-sosedov-raskritikoval-process-razvitiya-sovremennoi-muzykalnoi-industrii	https://newinform.com/227919-kritik-sosedov-zayavil-ob-ostanovke-razvitiya-muzykalnoi-industrii	0529
OK	https://privet-rostov.ru/gorod/54308-vtb-vydaet-kazhduju-vtoruju-ipoteku-v-rossii-pod-65.html	https://rns.online/finance/VTB-nazval-chislo-vidannih-ipotechnih-kreditov-pod-65-2020-05-29/	0529
OK	https://football.ua/italy/422820-juventus-ne-budet-uderzhivat-pjanicha.html	http://allsport-news.net/367219_yuve_ne_sobiraetsya_uderjivat_pyanicha_i_prekratil_popyitki_podpisat_artura.html	0529
OK	https://for-ua.com/article/1199667	https://zn.ua/UKRAINE/sbu-soobschila-o-podozrenii-dvum-oficeram-rossiyskih-specsluzhb-355826_.html	0529
OK	https://www.mskagency.ru/materials/3008087	https://tass.ru/moskovskaya-oblast/8596293	0529
OK	https://tass.ru/proisshestviya/8595599	https://fedpress.ru/news/86/incidents/2507144	0529
OK	https://car.ru/news/automobili/76175-sotrudniki-gibdd-nazvali-klyuchevoy-faktor-riska-dtp/	https://rg.ru/2020/05/29/v-gibdd-nazvali-kliuchevoj-faktor-riska-dtp.html	0529
OK	https://www.mk.ru/politics/2020/05/29/mid-zayavil-o-sistemnykh-problemakh-s-pravami-cheloveka-v-ssha.html	https://ria.ru/20200529/1572201219.html	0529
OK	https://theins.ru/news/222394	https://runews24.ru/incidents/29/05/2020/8d7d3b6be1039bc368b7cbba64f1578e	0529
OK	https://from-ua.com/news/550769-ukraina-gotova-otkrit-punkti-propuska-na-granice-s-vengriei.html	https://strana.ua/news/270158-venhrija-i-slovakija-otkrojut-hranitsu-s-ukrainoj.html	0529
OK	https://1prime.ru/Financial_market/20200529/831540633.html	http://www.finmarket.ru/analytics/5247834	0529
OK	https://ekb-on-air.ru/69978	https://www.oblgazeta.ru/society/110238/	0529
OK	https://ovdinfo.org/express-news/2020/05/29/administratoru-pablika-ombudsmen-policii-predyavili-obvinenie	https://www.interfax.ru/russia/710945	0529
OK	https://eadaily.com/ru/news/2020/05/29/ukrainskiy-posol-v-germanii-obidelsya-na-gerharda-shredera-za-karlika	http://pozitciya.com.ua/80191-posol-ukrainy-v-frg-o-zayavlenii-shredera-rech-idet-ob-unizhenii-ukrainy-i-ukraincev.html	0529
OK	https://www.mk.ru/politics/2020/05/29/chemodan-vokzal-lipeckiy-gubernator-vystupil-s-obrashheniem-k-opponentam.html	https://www.nakanune.ru/news/2020/05/29/22574879/	0529
OK	https://news.ru/society/v-moskve-eshyo-78-pacientov-skonchalis-ot-covid-19/	https://fedpress.ru/news/77/society/2507756	0529
OK	https://tass.ru/obschestvo/8603139	https://lenta.ru/news/2020/05/29/snizheniye/	0529
OK	https://www.znak.com/2020-05-29/moor_tyumenskaya_oblast_mozhet_pereyti_ko_vtoromu_etapu_snyatiya_ogranicheniy_s_1_iyunya	https://tass.ru/ural-news/8598533	0529
OK	https://www.rosbalt.ru/business/2020/05/29/1846180.html	https://kapital-rus.ru/articles/article/gazprom_trebuet_ot_belorussii_165_mln_dolga_peregovory_o_cene_otkladyvautsy/	0529
OK	https://www.ridus.ru/news/328431	https://www.obozrevatel.com/abroad/umirayut-k-kontsu-vtoroj-nedeli-uchenyie-iz-frantsii-nazvali-gruppu-riska-pri-zabolevanii-covid-19.htm	0529
OK	https://charter97.org/ru/news/2020/5/29/380566/	https://naviny.by/new/20200529/1590778028-v-grodno-na-pikete-tihanovskogo-zaderzhano-desyat-chelovek	0529
OK	https://donday.ru/v-kamenske-roditeli-izbivali-i-morili-golodom-svoih-godovalyh-detej.html	https://www.panram.ru/news/kriminal-novyy/v-kamensk-shakhtinskom-molodye-roditeli-pochti-god-istyazali-detey/	0529
OK	https://tass.ru/proisshestviya/8596235	https://www.mskagency.ru/materials/3008095	0529
OK	https://gordonua.com/news/money/mirovoy-forbes-postavil-poroshenko-na-vtoroe-mesto-po-bogatstvu-v-ukraine-posle-ahmetova-1502082.html	https://dni.ru/polit/2020/5/29/451094.html	0529
OK	https://www.nakanune.ru/news/2020/05/29/22574827/	https://meduza.io/news/2020/05/29/golosovanie-po-popravkam-v-konstitutsiyu-rekomendovali-provodit-na-otkrytom-vozduhe-i-rastyanut-na-neskolko-dney	0529
OK	https://sakhalinmedia.ru/news/951389/	https://news.mail.ru/incident/41975581/	0529
OK	https://nevasport.ru/144870-anton-miranchuk-propustit-okolo-mesyatsa-iz-za-travmy/	https://bombardir.ru/news/604774-Anton-Miranchuk-propustit-okolo-mesyaca-iz-za-travmy%20	0529
OK	https://bombardir.ru/news/604757-Gazizov-Razmestim-foto-bolelschikov-Ufy-na-bannere-i-razvernem-ego-na-tribunah-chtoby-byl-effekt-prisutstviya-bolelschikov%20	http://allsport-news.net/367098_foto_bolelschikov_ufyi_razmestim_na_bannere_i_razvernem_ego_na_tribunah__gazizov_o_zritelyah_na_stadione.html	0529
OK	https://politros.com/167611-mid-rf-peremirie-v-livii-sorvano-okonchatelno	https://iz.ru/1017320/2020-05-29/mid-konstatiroval-okonchatelnyi-sryv-peremiriia-v-livii	0529
BAD	https://tass.ru/moskva/8600439	https://moika78.ru/news/2020-05-29/423009-kak-v-peterburge-perelivayut-krov-v-pandemiyu-covid-19/	0529
OK	https://lb.ua/society/2020/05/29/458679_pyaterih_uchastnikov_perestrelki.html	https://for-ua.com/article/1199727	0529
OK	https://www.facenews.ua/news/2020/481502/	https://charter97.org/ru/news/2020/5/29/380537/	0529
OK	https://www.mk.ru/social/2020/05/30/v-mire-chislo-sluchaev-zarazheniya-covid19-prevysilo-57-milliona.html	https://glavnoe.ua/news/n357028020-kolichestvo-podtverzhdennyh-sluchaev-koronavirusa-v-mire-priblizhaetsja-k-6-millionam	0529
OK	https://ukranews.com/news/705396-vodafone-zayavil-o-probleme-v-rabote-golosovyh-uslug	https://donpress.com/news/29-05-2020-vodafone-zayavil-o-globalnom-sboe-operatora-po-vsey-ukraine	0529
OK	https://ukranews.com/news/705557-v-vsu-uzhe-90-chelovek-zaboleli-koronavirusom-za-sutki-23-novyh-sluchaya	https://inforesist.org/v-vsu-za-sutki-23-novyh-zarazhennyh-covid-19/	0529
OK	http://allsport-news.net/367187_ferrari_podarila_raykkonenu_bolid_2018_goda_na_kotorom_on_vyiigral_gran_pri_ssha.html	https://www.f1news.ru/news/f1-144742.html	0529
OK	http://www.trud.ru/article/29-05-2020/1390422_otkazavshajasja_ot_karantina_shvetsija_ustanovila_mirovoj_rekord_smertnosti_ot_covid-19.html	https://lenta.ru/news/2020/05/29/sweden/	0529
OK	https://tjournal.ru/tech/173537-facebook-budet-proveryat-lichnosti-polzovateley-chi-posty-stanovyatsya-viralnymi-v-ssha	https://www.rosbalt.ru/world/2020/05/29/1846117.html	0529
OK	https://nikvesti.com/news/incidents/189480	https://www.kommersant.ru/doc/4358786	0529
OK	https://chr.mk.ru/incident/2020/05/29/belgorodskaya-passazhirka-vypala-iz-avtobusa.html	https://moe-belgorod.ru/news/incidents/1065519	0529
OK	https://politexpert.net/198605-sony-planiruet-prezentovat-novuyu-konsol-ps5-4-iyunya	https://lenta.ru/news/2020/05/29/ps5/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	0529
OK	https://chr.mk.ru/social/2020/05/29/glava-lipeckoy-oblasti-prinyal-reshenie-o-khode-ogranichitelnykh-mer.html	https://tass.ru/obschestvo/8597561	0529
OK	https://moika78.ru/news/2020-05-29/422928-astronomy-podtverdili-sushhestvovanie-zemlepodobnoj-planety-u-proksima-tsentavra/	https://news.rambler.ru/tech/44260096-astronomy-obnaruzhili-ekzoplanetu-v-blizhayshey-k-zemle-solnechnoy-sisteme/	0529
OK	https://polit.info/497016-mer-v-aprele-vvp-rossii-sokratilsya-na-12	https://politexpert.net/198535-nerabochii-aprel-vyzval-padenie-vvp-rossii-na-12	0529
OK	https://ura.news/news/1052434074	https://mogilev.online/rus/news/world-8335/	0529
OK	https://www.interfax.ru/russia/710847	https://rspectr.com/novosti/59251/obzor-smi-vybor-redakcii-29-05-2020	0529
OK	https://110km.ru/art/avtovaz-rasskazal-pochemu-vygodno-pokupat-lada-v-iyune-130323.html	https://www.zr.ru/content/news/923426-novye-mery-gospodderzhki-pri-po/	0529
OK	https://news.ru/society/prilozhenie-dlya-kontrolya-za-migrantami-mogut-vvesti-v-rossii/	https://meduza.io/news/2020/05/29/mvd-predlozhilo-sozdat-prilozhenie-migrant-ustanavlivat-kotoroe-obyazhut-vseh-priehavshih-na-rabotu-v-rossiyu	0529
BAD	https://www.infox.ru/news/250/236538-gubernator-aroslavskoj-oblasti-na-nedelu-ostavil-v-sile-bolsinstvo-ogranicenij	https://yar.mk.ru/politics/2020/05/29/gubernator-yaroslavskoy-oblasti-ne-otkryl-restorany-no-vypustil-starikov.html	0529
OK	http://allsport-news.net/367160_matchi_1_4_finala_kubka_anglii_proydut_27_28_iyunya_final___1_avgusta.html	http://allsport-news.net/367156_kubok_anglii_vozobnovitsya_27_iyunya.html	0529
OK	https://www.vesti.ru/doc.html?id=3269392	https://keddr.com/2020/05/v-twitter-poyavilis-otlozhennye-tvity-i-chernoviki/	0529
OK	https://news.ru/society/v-moskve-eshyo-78-pacientov-skonchalis-ot-covid-19/	https://slovodel.com/562012-opershtab-eshche-78-pacientov-s-koronavirusom-umerli-v-moskve	0529
OK	https://www.niann.ru/?id=552766	http://www.vremyan.ru/news/nizhegorodskoe_metro_zagovorit_detskimi_golosami_1_iyunya.html	0529
BAD	https://murmansk.mk.ru/social/2020/05/29/v-zapolyare-rezhim-povyshennoy-gotovnosti-prodlyon-do-15-iyunya.html	https://www.nakanune.ru/news/2020/05/29/22574833/	0529
OK	https://tatcenter.ru/news/plata-za-detsady-v-tatarstane-budet-nachislyatsya-s-uchetom-poseshhaemosti/	https://kazanfirst.ru/articles/519515	0529
OK	https://www.business-gazeta.ru/news/470203	https://tatcenter.ru/news/minnihanov-o-novom-prezidentskom-sroke-ya-gotov-k-lyubym-vyzovam/	0529
OK	https://gordonua.com/news/politics/zelenskiy-predlozhil-rade-povysit-shtrafy-za-narushenie-pravil-voinskogo-ucheta-1502053.html	https://from-ua.com/news/550625-zelenskii-hochet-rezko-uvelichit-voennie-shtrafi-skolko-pridetsya-platit.html	0529
BAD	https://actualnews.org/exclusive/348241-google-stadia-v-ijune-razdast-pjat-besplatnyh-igr.html	https://www.m24.ru/news/obshchestvo/29052020/119626	0529
OK	https://www.pravda.ru/news/society/1502402-rabota/	https://bankir.ru/novosti/20200529/v-mot-sprognozirovali-poteru-bolee-300-mln-rabocih-stavok-10177847/	0529
OK	https://www.rosbalt.ru/business/2020/05/29/1846180.html	https://www.interfax.ru/business/710904	0529
BAD	https://glavnoe.ua/news/n357028045-vitalij-portnikov-parad-i-krym	https://nv.ua/opinion/bessmertnyy-polk-2020-zachem-putinu-parad-pobedy-24-iyunya-novosti-rossii-50091113.html	0529
OK	https://www.stroygaz.ru/news/item/sberbank-pervym-v-rossii-zapustil-servis-udalennogo-otkrytiya-scheta-eskrou/	https://realty.ria.ru/20200529/1572159952.html	0529
OK	https://strana.ua/news/270196-skolko-ukraintsev-poluchili-privivki-i-vaktsinu-ot-pnevmokokka-v-2020-hodu.html	https://from-ua.com/news/550709-ukraincam-rekomenduyut-vakcinirovatsya-ot-pnevmokokkovoi-infekcii-chtobi-uberechsya-ot-covid-19.html	0529
OK	https://www.mk.ru/politics/2020/05/29/policiya-prizvala-moskvichey-ne-uchastvovat-v-nezakonnykh-akciyakh-na-karantine.html	https://tvrain.ru/news/moskovskaja_politsija-509711/	0529
OK	https://topspb.tv/news/2020/05/29/tempy-prirosta-chisla-zabolevshih-koronavirusom-v-rossii-snizilis-v-118-raza/	https://riafan.ru/1280740-golikova-zayavila-o-snizhenii-v-11-8-raza-tempov-prirosta-chisla-bolnykh-s-covid	0529
OK	https://slovodel.com/561896-novyi-ukaz-trampa-budet-regulirovat-deyatelnost-socsetei-v-ssha	https://ru.euronews.com/2020/05/29/trump-twitter-war	0529
OK	https://politros.com/167611-mid-rf-peremirie-v-livii-sorvano-okonchatelno	https://versia.ru/mid-rf-zayavil-ob-okonchatelnom-sryve-peremiriya-v-livii	0529
OK	https://lenta.ru/news/2020/05/29/bednota/	https://ria.ru/20200529/1572150382.html	0529
OK	https://www.business-gazeta.ru/news/470222	https://nord-news.ru/news/2020/05/29/?newsid=121981	0529
OK	https://vedtver.ru/news/proisshestviya/chetyre-cheloveka-postradali-v-dtp-pod-udomley/	https://tver.glavny.tv/news/470544	0529
OK	https://www.rosbalt.ru/russia/2020/05/29/1846048.html	https://newizv.ru/news/society/29-05-2020/rospotrebnadzor-i-tsik-predlozhili-golosovat-po-konstitutsii-na-otkrytom-vozduhe	0529
OK	https://tass.ru/proisshestviya/8595865	https://www.the-village.ru/village/city/news-city/379245-ombudsmen-politsii	0529
OK	https://news.ru/society/v-moskve-eshyo-78-pacientov-skonchalis-ot-covid-19/	https://www.rosbalt.ru/moscow/2020/05/29/1846259.html	0529
OK	https://topspb.tv/news/2020/05/29/garri-potter-stal-samym-populyarnym-geroem-detskoj-literatury-sredi-rossiyan/	https://biwork.ru/news/garri-potter-stal-samym-popularnym-personazem-detskoj-literatury-u-rossian	0529
OK	https://russian.rt.com/russia/news/750534-mintrud-uvolnenie-pandemiya	https://tatcenter.ru/news/mintrud-predlozhil-novye-pravila-uvolnenij-vo-vremya-pandemii/	0529
OK	https://theins.ru/news/222636	https://inforeactor.ru/305141-oficer-policii-ssha-uchastvovavshii-v-zaderzhanii-zhitelya-minneapolisa-arestovan	0529
OK	https://news.tut.by/elections/686613.html	https://naviny.by/new/20200529/1590760292-emu-ne-zahochetsya-idti-na-vybory-lukashenko-soobshchil-o-kompromate-na	0529
OK	https://tvzvezda.ru/news/vstrane_i_mire/content/202052902-QWCMV.html	https://www.mk.ru/politics/2020/05/29/beglov-anonsiroval-provedenie-parada-pobedy-v-peterburge-s-ogranicheniyami.html	0529
OK	https://from-ua.com/news/550746-ukrainskii-haker-v-ssha-mozhet-sest-i-nadolgo.html	https://oligarh.media/2020/05/29/v-ssha-ukraintsa-obvinyayut-v-otmyvanii-94-mln-cherez-bitkoin/	0529
OK	http://timer-odessa.net/news/komendantskiy_chas_i_voyna_s_politsiey_ssha_stradayut_ot_massovih_besporyadkov_551.html	https://www.kasparov.ru/material.php?id=5ED0FAA487C1E	0529
OK	https://tass.ru/sibir-news/8596323	https://gnkk.ru/news/pozhar-voznik-na-tyec-3-na-severe-kraya-pos/	0529
OK	https://mosregtoday.ru/zhkh/chetyre-tysyachi-novyh-kontejnerov-ustanovili-v-podmoskove-v-period-samoizolyacii/	https://riamo.ru/article/433146/v-podmoskove-ustanovili-svyshe-4-tys-novyh-kontejnerov-dlya-musora-za-dva-mesyatsa.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	0529
OK	https://ura.news/news/1052434036	https://runews24.ru/chelyabinsk/29/05/2020/71eb28s9429dd6ff2f6aaacd314d8163	0529
BAD	http://www.finmarket.ru/analytics/5246979	https://fomag.ru/news-streem/stocks_aktsii_rf_zakryvayut_nedelyu_v_minuse_vmeste_s_mirom_ozhidaya_zayavleniy_ssha_o_kitae/	0529
BAD	https://www.kam24.ru/news/main/20200529/74704.html	https://komiinform.ru/news/198250/	0529
OK	https://www.rosbalt.ru/moscow/2020/05/29/1846093.html	https://lenta.ru/news/2020/05/29/trup/	0529
OK	https://kanobu.ru/news/apple-vyipustila-vprodazhu-vosstanovlennyie-iphone-xr-424658/	https://slovodel.com/561961-apple-nachala-prodavat-vosstanovlennye-iphone-xr-so-skidkoi	0529
OK	https://www.mk.ru/politics/2020/05/29/policiya-prizvala-moskvichey-ne-uchastvovat-v-nezakonnykh-akciyakh-na-karantine.html	https://news.rambler.ru/moscow_city/44249597-politsiya-moskvy-napomnila-o-nedopustimosti-aktsiy-v-period-pandemii/?utm_content=mnews_media&utm_medium=read_more&utm_source=copylink	0529
OK	https://gorod-plus.tv/news/74862	https://topspb.tv/news/2020/05/29/pravitelstvo-peterburga-razrabotalo-plan-preodoleniya-ekonomicheskih-posledstvij-pandemii-koronavirusa/	0529
OK	https://progorodnn.ru/news/88209	https://lenta.ru/news/2020/05/29/diveevo/	0529
BAD	https://racurs.ua/n138980-ukrainskie-istrebiteli-soprovojdali-bombardirovschiki-ssha-nad-chernym-morem-foto.html	http://www.trud.ru/article/29-05-2020/1390419_rossijskie_istrebiteli_perexvatili_bombardirovschiki_ssha.html	0529
OK	https://www.zakon.kz/5024973-eshche-chetyre-zhenshchiny-obvinili.html	https://zn.ua/CULTURE/harvi-vaynshteyna-obvinili-v-iznasilovanii-esche-chetyreh-zhenschin-355903_.html	0529
OK	https://www.capital.ua/ru/news/142000-zelenskiy-potreboval-nakazat-uchastnikov-i-zakazchikov-perestrelki-v-brovarakh	https://ura-inform.com/ru/society/2020/05/29/eto-napominalo-90-e-zelenskij-prokommentiroval-razborki-v-brovarakh	0529
OK	https://pobeda26.ru/novosti/obshhestvo/v-skvere-dekabristov-v-stavropole-sozdadut-neskolko-igrovyix-zon	https://stavropolye.tv/news/134494	0529
OK	https://utro.ru/showbiz/2020/05/29/1446850.shtml	https://www.starhit.ru/novosti/bolnogo-koronavirusom-anatoliya-trushkina-pereveli-iz-reanimatsii-212735/	0529
OK	https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Ispaniya/spbnews_NI1194590_AS_Dijego_Kosta_mozhet_sest_v_turmu_za_neuplatu_nalogov	https://www.sportsdaily.ru/news/chempiona-ispanii-xotyat-posadit	0529
OK	https://ria-m.tv/news/194810/v_ssha_rodilas_devochka_u_kotoroy_dva_rta_(foto).html	https://www.nur.kz/1857968-devocka-s-dvuma-rtami-i-dvuma-azykami-rodilas-v-ssa.html	0529
OK	https://donpress.com/news/29-05-2020-v-twitter-pushilina-poyavilas-zapis-v-podderzhku-trampa-vrag-ne-proydet-twitter	https://nbnews.com.ua/politika/2020/05/29/vrag-ne-proidet-pushilin-poslal-neozhidannoe-soobshchenie-trampu/	0529
BAD	https://news.ykt.ru/article/101564	https://news.ykt.ru/article/101517	0529
OK	http://www.finmarket.ru/database/analytics/5247121	https://1prime.ru/Financial_market/20200529/831539192.html	0529
OK	https://naviny.by/new/20200529/1590735251-rumas-prodlil-zapret-na-vyvoz-iz-belarusi-ryada-medtovarov	https://people.onliner.by/2020/05/29/zapret-na-vyvoz-medtovarov-iz-belarusi-budet-dejstvovat-do-1-iyulya	0529
OK	https://www.pravda.ru/news/politics/1502258-popravki_v_konstituciyu_rossii/	http://primorye24.ru/news/post/130519-sovet-evropy-izuchit-obnovlennuyu-konstituciyu-rossii	0529
OK	https://glasnarod.ru/rossiya/krym/324650-c-15-iyunya-sanatorno-kurortnyj-kompleks-kryma-smozhet-prinimat-na-otdyx-krymchan	https://www.oreanda.ru/gosudarstvo/nazvana-data-nachala-kurortnogo-sezona-v-krymu/article1319820/	0529
BAD	https://www.igromania.ru/news/94215/Reliz_polnoy_versii_WRATH_Aeon_of_Ruin_sostoitsya_25_fevralya_2021_goda.html	https://trashbox.ru/link/2020-05-29-atom-rpg	0529
OK	https://kp.ua/politics/668776-e-deklaratsyia-shmyhalia-33-myllyona-dokhoda-y-otsutstvye-avtomobylia	https://from-ua.com/news/550675-u-shmigalya-est-zemelnie-uchastki-i-pochti-3-4-mln-grn-dohodov.html	0529
OK	https://top68.ru/news/114291-koronavirus-za-sutki-v-tambovskoy-oblasti-zaregistrirovali-73-novyh-sluchaya-zarazheniya	https://www.onlinetambov.ru/news/coronavirus/73-novykh-sluchaya-koronavirusa-zafiksirovali-v-tambovskoy-oblasti/	0529
OK	https://bankir.ru/novosti/20200529/alfa-bank-zarabotal-v-i-kvartale-po-msfo-124-mlrd-rublej-10177913/	https://1prime.ru/finance/20200529/831539410.html	0529
OK	https://nevasport.ru/144934-rodnina-vylozhila-foto-zagitovoj-i-medvedevoj-v-kommentariyah-borba-nanajskih-malchikov/	https://www.sport.ru/figurnoe_katanie/rodnina-rasskazala-o-kritike-v-svoy-adres-posle-posta-pro-zagitovu-i-medvedevu/article449988/	0529
OK	https://www.m24.ru/news/gorod/29052020/119680	https://advis.ru/php/view_news.php?id=95529AB6-DA44-CF44-BF57-C8668C5D53AF	0529
OK	https://racurs.ua/n138969-pod-odessoy-jestoko-ubili-suprugov-ih-rasstrelyali-i-zarezali-foto.html	https://apostrophe.ua/news/society/2020-05-29/pered-smertyu-pyitali-poyavilis-podrobnosti-zverskogo-ubiystva-semeynoy-paryi-pod-odessoy/198711	0529
OK	https://omskzdes.ru/sports/69951.html	http://allsport-news.net/367190_khl__zavershilsya_vtoroy_etap_podgotovki_stroitelstva_arenyi_omsk.html	0529
BAD	https://iz.ru/1017196/2020-05-29/avtovaz-vypustit-obnovlennuiu-model-lada-vesta?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://vologda-poisk.ru/news/novosti-kompanii/feysliftingovaya-lada-largus-stanet-pohozha-na-modeli-renault	0529
OK	https://strana.ua/news/270218-video-vzryva-korablja-ilona-maska-starship-dlja-luny-i-marsa-na-ispytanijakh-v-tekhase.html	https://news.ru/technology/prototip-korablya-starship-ilona-maska-vzorvalsya-pri-ispytaniyah-v-tehase/	0529
OK	https://www.klerk.ru/buh/news/500247/	https://www.nakanune.ru/news/2020/05/29/22574886/	0529
OK	https://racurs.ua/n138962-posledniy-zvonok-prozvuchal-onlayn-kak-v-ukraine-virtualno-zavershali-uchebnyy-god-video.html	https://ukranews.com/news/705443-poslednij-zvonok-2020-kak-v-ukraine-otmechayut-poslednij-den-shkoly-v-usloviyah-karantina	0529
BAD	https://ru.krymr.com/a/news-sevastopol-sud-oshtrafoval-pochti-40-chelovek/30641193.html	http://www.c-inform.info/news/id/86218	0529
OK	https://tass.ru/mezhdunarodnaya-panorama/8604535	https://www.mk.ru/social/2020/05/30/tramp-v-ssha-sokrashhaetsya-chislo-sluchaev-zarazheniya-i-smertey-izza-covid19.html	0529
OK	https://russian.rt.com/russia/news/750796-kommentarii-mid-voz	https://moika78.ru/news/2020-05-30/423091-zaharova-prokommentirovala-reshenie-ssha-prekratit-otnosheniya-s-voz/	0529
OK	https://slovodel.com/562011-tramp-vypustit-proklamaciyu-kotoraya-zapretit-vezd-v-ssha-ryadu-grazhdan-iz-knr	https://politros.com/167660-tramp-ogranichil-vezd-v-ssha-aspirantov-i-doktorov-nauk-iz-knr	0529
BAD	https://www.infpol.ru/215136-v-ulan-ude-russkiy-dramteatr-dosrochno-ukhodit-v-otpusk/	https://culturavrn.ru/theatre/30598	0529
OK	https://ura.news/news/1052434174	https://www.nakanune.ru/news/2020/05/29/22574909/	0529
OK	https://riafan.ru/1280653-bc-parus-gorit-v-tyumeni-fan-tv	https://apostrophe.ua/news/society/accidents/2020-05-29/goryaschaya-kryisha-padaet-na-zemlyu-v-seti-delyatsya-foto-i-video-masshtabnogo-pojara-v-rossii/198700	0529
OK	https://news.tut.by/elections/686613.html	https://mogilev.online/rus/news/belarus-15088/	0529
OK	https://110km.ru/art/rosstat-ceny-na-azs-ne-menyali-s-nachala-goda-130320.html	http://www.angi.ru/news/2881160-%D0%A0%D0%BE%D1%81%D1%81%D1%82%D0%B0%D1%82-%D0%97%D0%B0-%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%BD%D1%83%D1%8E-%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D1%8E-%D0%BF%D0%BE%D1%82%D1%80%D0%B5%D0%B1%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B5-%D1%86%D0%B5%D0%BD%D1%8B-%D0%BD%D0%B0-%D0%B1%D0%B5%D0%BD%D0%B7%D0%B8%D0%BD-%D0%BD%D0%B5-%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B8%D0%BB%D0%B8%D1%81%D1%8C/	0529
OK	https://ekb-on-air.ru/69978	https://rns.online/consumer-market/Sud-oshtrafoval-vladeltsa-sklada-Krasnogo-i-belogo-v-Ekaterinburge--2020-05-29/	0529
OK	https://ekb-on-air.ru/69978	https://www.kommersant.ru/doc/4363305	0529
OK	https://ria-m.tv/news/194812/kak_na_voyne_novyie_video_voorujennyih_razborok_marshrutchikov_v_brovarah_(video).html	https://apostrophe.ua/news/society/accidents/2020-05-29/kak-na-voyne-novyie-video-voorujennyih-razborok-marshrutchikov-v-brovarah-/198657	0529
OK	https://vinbazar.com/journal/nshe/v-nasa-skazali-kogda-ekipaj-crew-dragon-popadet-na-bort-mks	https://zn.ua/TECHNOLOGIES/stalo-izvestno-kogda-ekipazh-crew-dragon-popadet-na-bort-mks-355836_.html	0529
OK	https://nikvesti.com/news/politics/189479	https://glavnoe.ua/news/n357028030-v-zhitomire-budut-sudit-majora-medsluzhby-kotoryj-treboval-vzjatku-ot-ranenogo-uchastnika-boevyh-dejstvij	0529
OK	https://lenta.ru/news/2020/05/29/perestrelka/	https://www.m24.ru/news/proisshestviya/29052020/119689	0529
OK	http://timer-odessa.net/news/komendantskiy_chas_i_voyna_s_politsiey_ssha_stradayut_ot_massovih_besporyadkov_551.html	https://kurer-sreda.ru/2020/05/29/564694-pogromy-i-massovye-besporyadki-posle-ubijstva-policejskim-chernokozhego-amerikanca-oxvatili-ssha	0529
BAD	https://russian.rt.com/russia/news/750571-za-sutki-posle-koronavirusa-vypisany	https://mir24.tv/news/16411806/dolya-vyzdorovevshih-posle-covid-19-v-rossii-prevysila-40-ot-vseh-zarazivshihsya	0529
OK	https://racurs.ua/n138969-pod-odessoy-jestoko-ubili-suprugov-ih-rasstrelyali-i-zarezali-foto.html	https://www.facenews.ua/news/2020/481500/	0529
OK	https://www.business-gazeta.ru/news/470222	https://tvzvezda.ru/news/vstrane_i_mire/content/20205291444-bxqdc.html	0529
OK	https://slovodel.com/561896-novyi-ukaz-trampa-budet-regulirovat-deyatelnost-socsetei-v-ssha	https://mogilev.online/rus/news/world-8133/	0529
BAD	https://www.rbc.ru/rbcfreenews/5ed11dbc9a79477584e89759	https://newdaynews.ru/moscow/693458.html	0529
